song_title,artist,release,track_uri,spotify_id,duration,explicit,popularity,is_popular,album_type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
HOPE / WISH,HIRAIDAI,5/9/2022,1GlT0DZKjapYwJzRcdBh4F,1GlT0DZKjapYwJzRcdBh4F,174232,FALSE,61,0,album,0.786,0.482,6,-6.82,1,0.0477,0.156,0,0.34,0.617,89.992,4
心得 / 紙一重,Uru,6/7/2023,7GG8RlW8oYZMdksngvzkWN,7GG8RlW8oYZMdksngvzkWN,221906,FALSE,39,1,single,0.429,0.467,8,-5.717,1,0.0321,0.899,0,0.351,0.302,71.853,1
心得 / 紙一重,Uru,6/7/2023,1PLRMnwNPLZ9dxbknStoc7,1PLRMnwNPLZ9dxbknStoc7,249826,FALSE,40,1,single,0.498,0.286,9,-8.203,1,0.0327,0.915,7.77E-06,0.0935,0.384,137.782,4
愛とか恋とか,Novelbright,4/15/2022,4McP7SOTK2NWkydOcDCajC,4McP7SOTK2NWkydOcDCajC,232476,FALSE,62,0,single,0.696,0.547,6,-5.088,1,0.0401,0.695,0,0.0985,0.423,90.03,4
Because,Kazuyoshi Saito,12/26/1997,0d10uTughutLB3jhlwZzTH,0d10uTughutLB3jhlwZzTH,395733,FALSE,60,0,album,0.554,0.483,2,-8.116,1,0.0231,0.0662,0,0.118,0.445,75.042,4
心得 / 紙一重,Uru,6/7/2023,2d57S7T8iNHcyxSO7sP3dk,2d57S7T8iNHcyxSO7sP3dk,253146,FALSE,36,1,single,0.558,0.436,10,-6.102,1,0.0267,0.477,0,0.216,0.205,136.017,4
長く短い祭 / 神様、仏様,Sheena Ringo,7/31/2015,4hWI3r78IDOhPXSHd2f0Az,4hWI3r78IDOhPXSHd2f0Az,249546,FALSE,62,0,single,0.614,0.788,2,-3.808,0,0.112,0.0567,0.0472,0.221,0.778,124.876,4
Slow & Easy,HIRAIDAI,5/6/2015,4b5oBON2DgamONUxvP4JyQ,4b5oBON2DgamONUxvP4JyQ,215120,FALSE,61,0,album,0.663,0.807,0,-4.229,1,0.0441,0.634,0,0.0972,0.767,77.971,4
Sketch,Lilas Ikuta,3/8/2023,0avegfB0TQ8cGDk9nuxcOQ,0avegfB0TQ8cGDk9nuxcOQ,242105,FALSE,63,0,album,0.566,0.509,0,-5.342,1,0.0367,0.428,0,0.125,0.441,79.885,4
心得 / 紙一重,Uru,6/7/2023,5AhsfY3wWIZMaw7CXbUSSb,5AhsfY3wWIZMaw7CXbUSSb,296946,FALSE,34,1,single,0.524,0.307,10,-7.911,1,0.0383,0.94,0,0.132,0.552,165.316,4
狂言,Ado,1/26/2022,0cN6iBeCR7NgeBeTIKjLml,0cN6iBeCR7NgeBeTIKjLml,195080,FALSE,61,0,album,0.629,0.945,1,-3.957,0,0.161,0.0712,0,0.312,0.686,156.048,4
もう少しだけ,YOASOBI,5/10/2021,2pXmohBUnD5Li93sgpbPSg,2pXmohBUnD5Li93sgpbPSg,220200,FALSE,65,0,single,0.675,0.746,8,-5.531,1,0.0288,0.12,0,0.121,0.533,99.99,4
瞳へ落ちるよレコード,Aimyon,8/17/2022,6MkbBtxdVggObSGnqB8miZ,6MkbBtxdVggObSGnqB8miZ,271280,FALSE,61,0,album,0.661,0.448,6,-5.761,1,0.0522,0.543,0,0.0818,0.299,78.114,4
瞳へ落ちるよレコード,Aimyon,8/17/2022,6nR1ME1hJjgEVBPvygLRK2,6nR1ME1hJjgEVBPvygLRK2,276253,FALSE,61,0,album,0.564,0.634,11,-4.13,1,0.0279,0.0531,3.10E-06,0.128,0.683,110.073,4
瞳へ落ちるよレコード,Aimyon,8/17/2022,0H2n6GpHAMlujiER71ubMB,0H2n6GpHAMlujiER71ubMB,274800,FALSE,61,0,album,0.641,0.957,5,-2.574,1,0.0455,0.384,1.05E-06,0.218,0.71,106.995,4
Eye of the Storm,ONE OK ROCK,2/13/2019,2gSQoIbvF2hDfIayhF7QLa,2gSQoIbvF2hDfIayhF7QLa,224773,FALSE,61,0,album,0.569,0.824,5,-5.287,1,0.041,0.0175,0,0.0727,0.385,125.053,4
ピーターパン,Yuuri,8/9/2020,0Ic9yiyHCoRCSvPoqTagat,0Ic9yiyHCoRCSvPoqTagat,214586,FALSE,61,0,single,0.629,0.91,11,-3.463,0,0.0507,0.0357,0,0.11,0.426,111.965,4
心得 / 紙一重,Uru,6/7/2023,4c2knGiZBSmdez9bpgqxSF,4c2knGiZBSmdez9bpgqxSF,253146,FALSE,32,1,single,0.498,0.332,10,-11.982,1,0.0259,0.0476,0.899,0.168,0.0674,136.026,4
サンボマスター 究極ベスト,Sambomaster,2006,0yeMceaGqfPNLWzflUg079,0yeMceaGqfPNLWzflUg079,217920,FALSE,61,0,album,0.409,0.978,9,-2.63,1,0.0683,7.58E-05,0,0.117,0.549,139.883,4
コントラスト(Special Edition),Uru,1/30/2023,2lHfHAQDlmTfN8SqYs9G09,2lHfHAQDlmTfN8SqYs9G09,294173,FALSE,62,0,album,0.493,0.527,10,-5.126,1,0.0342,0.729,0,0.0985,0.452,169.974,4
恋人じゃなくなった日,Yuuri,2/14/2023,7fQYRdNX6y8BpfmHvWVPm8,7fQYRdNX6y8BpfmHvWVPm8,224027,FALSE,61,0,single,0.636,0.516,1,-5.922,1,0.0355,0.549,0,0.0825,0.487,74.996,4
余命10年 (Original Soundtrack),RADWIMPS,3/4/2022,6mJIn3fvwWHHAnrR3LEdxp,6mJIn3fvwWHHAnrR3LEdxp,318880,FALSE,61,0,album,0.489,0.522,11,-5.291,1,0.0306,0.401,0,0.238,0.43,78.035,4
私は最強 (ウタ from ONE PIECE FILM RED),Ado,6/22/2022,7bmAgiUc4W4bfyZRCc6lOh,7bmAgiUc4W4bfyZRCc6lOh,257915,FALSE,64,0,single,0.574,0.858,4,-2.911,1,0.0469,0.205,0,0.344,0.658,95.954,4
ハルカ,YOASOBI,12/18/2020,6wKmxUeMJAoz2GpMrw95z5,6wKmxUeMJAoz2GpMrw95z5,243613,FALSE,64,0,single,0.712,0.817,1,-5.123,1,0.0279,0.0717,7.21E-06,0.146,0.679,100.016,4
mabataki,Vaundy,9/10/2022,1mzn53qwArYj52lIGpXXlD,1mzn53qwArYj52lIGpXXlD,243925,FALSE,62,0,single,0.722,0.645,7,-5.612,1,0.0365,0.175,0,0.0957,0.607,120.023,4
負け犬にアンコールはいらない,ヨルシカ,5/9/2018,153lRbNmhQZVi69kbhmjY8,153lRbNmhQZVi69kbhmjY8,222813,FALSE,64,0,album,0.547,0.796,1,-3.785,1,0.0368,0.285,1.05E-06,0.0487,0.797,169.901,4
M八七,Kenshi Yonezu,5/13/2022,3sFdaHo9D3hfiFt2wVi6a5,3sFdaHo9D3hfiFt2wVi6a5,263120,FALSE,63,0,single,0.633,0.719,1,-8.329,1,0.0418,0.3,2.23E-05,0.34,0.334,112.013,4
HOPE / WISH,HIRAIDAI,5/9/2022,3nFxkwyRpr4xYBR9Z0ywjo,3nFxkwyRpr4xYBR9Z0ywjo,186650,FALSE,60,0,album,0.595,0.642,11,-4.895,1,0.0544,0.178,0,0.091,0.562,157.674,4
HOPE,Shota Shimizu,7/21/2021,6oWFj0CEkMuClA5uSz0Z9l,6oWFj0CEkMuClA5uSz0Z9l,202720,FALSE,61,0,album,0.725,0.513,6,-7.572,1,0.0443,0.508,0,0.0886,0.378,82.962,4
群青リフレイン,wacci,11/7/2018,666wLEFj1AtTNBEcErygLz,666wLEFj1AtTNBEcErygLz,304813,FALSE,61,0,album,0.528,0.617,2,-5.07,1,0.0263,0.0299,0,0.334,0.497,72.023,4
サニーボトル,Saucy Dog,7/6/2022,0DPNaz9xQ0AKUsCOvfakqy,0DPNaz9xQ0AKUsCOvfakqy,284335,FALSE,61,0,album,0.688,0.61,4,-7.469,1,0.0311,0.317,0,0.123,0.649,112.124,4
ネオン,WEDNESDAY CAMPANELLA,5/25/2022,2wRKOmpe6I7q6k69bkjuFU,2wRKOmpe6I7q6k69bkjuFU,193510,FALSE,61,0,album,0.838,0.729,1,-5.733,0,0.0802,0.0195,0.0089,0.101,0.619,129.999,4
I LOVE U,Mr.Children,9/21/2005,5ZLkGLEYYDlgcDXK6A2vYO,5ZLkGLEYYDlgcDXK6A2vYO,321800,FALSE,60,0,album,0.601,0.509,7,-6.273,1,0.0259,0.263,0,0.124,0.383,105.018,4
シャンデリア,back number,12/9/2015,1ZmiUiQn7Q2qEKLlIznoXZ,1ZmiUiQn7Q2qEKLlIznoXZ,246880,FALSE,61,0,album,0.572,0.756,3,-3.155,0,0.0317,0.0272,0,0.102,0.507,133.815,4
壱,Yuuri,1/12/2022,0tMqllhrXe8CWOosrCD1fE,0tMqllhrXe8CWOosrCD1fE,271426,FALSE,62,0,album,0.667,0.534,9,-6.963,1,0.0606,0.479,0,0.124,0.308,156.054,4
シャッター,Yuuri,7/7/2021,6VwpOZpqx8IqoF201VGAp8,6VwpOZpqx8IqoF201VGAp8,247333,FALSE,62,0,single,0.606,0.525,5,-7.432,1,0.0356,0.511,0,0.33,0.665,74.979,4
死ぬまで一生愛されてると思ってたよ,Creep Hyp,4/18/2012,4D9s9XWBHPd2Ox80fZSmi0,4D9s9XWBHPd2Ox80fZSmi0,191456,FALSE,61,0,album,0.3,0.799,7,-3.703,1,0.0959,0.00124,0,0.234,0.396,171.639,4
The Great Escape -COMPLETE BEST-,JUDY AND MARY,1995,5cdFxxGV3b3gcGuXTpPWXt,5cdFxxGV3b3gcGuXTpPWXt,253826,FALSE,60,0,album,0.479,0.823,9,-3.432,1,0.0438,0.0638,2.39E-06,0.392,0.571,169.931,4
STRAY SHEEP,Kenshi Yonezu,8/5/2020,0iniTNHwqBiP4UDE1dgUpD,0iniTNHwqBiP4UDE1dgUpD,265333,FALSE,63,0,album,0.643,0.447,3,-6.411,1,0.0256,0.0978,0,0.286,0.676,91.019,4
MIRACLE DIVING,JUDY AND MARY,1995,34GSVqN6ZisP7dBIB20xPm,34GSVqN6ZisP7dBIB20xPm,258733,FALSE,60,0,album,0.475,0.746,7,-4.56,1,0.0352,0.00673,1.91E-05,0.0752,0.714,147.981,4
夏草が邪魔をする,ヨルシカ,6/28/2017,6z1TvLTR0oOsWSJfDrERmj,6z1TvLTR0oOsWSJfDrERmj,242182,FALSE,68,0,album,0.608,0.749,0,-4.605,1,0.0536,0.00745,0.000297,0.0366,0.821,180.014,4
あの夢をなぞって,YOASOBI,1/18/2020,4BE1OloRc9xwjyqA4wFFuN,4BE1OloRc9xwjyqA4wFFuN,242666,FALSE,67,0,single,0.537,0.793,8,-3.446,1,0.04,0.217,0.000361,0.143,0.73,180.029,4
アンコール,back number,12/28/2016,0ssEfLe9aqPhMmLXKqBw6J,0ssEfLe9aqPhMmLXKqBw6J,314146,FALSE,61,0,compilation,0.359,0.648,6,-3.36,0,0.0373,0.047,2.43E-06,0.16,0.336,78.308,4
Memories,Tani Yuuki,12/8/2021,7dthn3tyJkotnxTRih1LMo,7dthn3tyJkotnxTRih1LMo,220325,FALSE,60,0,album,0.773,0.827,9,-5.584,1,0.0341,0.206,0,0.349,0.546,106.032,4
YELLOW DANCER,Gen Hoshino,12/2/2015,1DOZa2VoazIiDjGYlUQTlW,1DOZa2VoazIiDjGYlUQTlW,241466,FALSE,60,0,album,0.782,0.684,1,-5.774,1,0.0398,0.021,0,0.125,0.858,108.171,4
"Love me, Love you",Mrs. GREEN APPLE,2/14/2018,4MqqZRjZVkheBor570C2yt,4MqqZRjZVkheBor570C2yt,283240,FALSE,61,0,single,0.762,0.943,0,-2.881,1,0.045,0.0502,0,0.275,0.806,129.999,4
TWELVE,Mrs. GREEN APPLE,1/13/2016,3pROyCFF6WyVtmCnbwLPxr,3pROyCFF6WyVtmCnbwLPxr,192906,FALSE,61,0,album,0.627,0.777,0,-4.51,0,0.0282,0.165,0,0.243,0.614,112.996,4
RADWIMPS 3 ~無人島に持っていき忘れた一枚~,RADWIMPS,2/15/2006,6B6PeBESFdk0OjBmGDllYI,6B6PeBESFdk0OjBmGDllYI,274093,FALSE,61,0,album,0.569,0.808,3,-4.336,1,0.0277,0.0108,0,0.0704,0.658,136.022,4
ワンダフルフィッシュ,Kazuyoshi Saito,2/1/1995,0Yhwo0vxoHNVww5i1Y6cGU,0Yhwo0vxoHNVww5i1Y6cGU,212066,FALSE,60,0,album,0.642,0.901,5,-4.497,1,0.0301,0.419,1.78E-06,0.1,0.883,95.9,4
MESSAGE,MONGOL800,9/16/2001,1egQB7JmuDdaWdWtODlrja,1egQB7JmuDdaWdWtODlrja,195600,FALSE,60,0,album,0.381,0.819,7,-4.777,1,0.034,0.00091,1.14E-06,0.318,0.858,106.708,4
Eye of the Storm,ONE OK ROCK,2/13/2019,17EiIn0d2tftCjJrGOrbFj,17EiIn0d2tftCjJrGOrbFj,214546,FALSE,60,0,album,0.625,0.839,11,-5.255,1,0.0386,0.0291,0,0.141,0.34,126.023,4
ケツノポリス4,Ketsumeishi,6/29/2005,5rfUCmoI7axj6mjpu1Rto5,5rfUCmoI7axj6mjpu1Rto5,316040,FALSE,60,0,album,0.713,0.838,8,-4.111,1,0.0257,0.308,4.54E-06,0.235,0.848,119.992,4
私は猫の目,Sheena Ringo,5/23/2023,1EIb4vsdJ3F0ZBb0x37QHd,1EIb4vsdJ3F0ZBb0x37QHd,190000,FALSE,62,0,single,0.584,0.696,5,-4.761,0,0.0374,0.00047,1.51E-05,0.299,0.496,130.059,4
多面態,Tani Yuuki,3/29/2023,3VCvZY3Jwnb5Bod84FHNhV,3VCvZY3Jwnb5Bod84FHNhV,253116,FALSE,60,0,album,0.512,0.51,0,-6.669,1,0.0339,0.0783,0,0.0644,0.29,160.317,3
BOOTLEG,Kenshi Yonezu,11/1/2017,6megNXGjmim4OitjZnIn9v,6megNXGjmim4OitjZnIn9v,288893,FALSE,63,0,album,0.693,0.881,5,-3.176,0,0.0383,0.203,0,0.0553,0.881,124.006,4
最低,れん,10/12/2022,0qmF7YXfxp15wDexlK1tTt,0qmF7YXfxp15wDexlK1tTt,200050,FALSE,62,0,single,0.584,0.745,8,-6.002,1,0.0419,0.00282,0,0.24,0.493,132.989,4
虹,SUDA MASAKI,11/10/2020,7AIj86wFWqm7X1TZ2hzHwS,7AIj86wFWqm7X1TZ2hzHwS,258733,FALSE,62,0,single,0.548,0.6,5,-5.049,1,0.0297,0.071,0,0.192,0.296,143.961,4
美しい鰭,SPITZ,4/12/2023,3oB3ZNH4pw1tZiqwI4fa33,3oB3ZNH4pw1tZiqwI4fa33,211933,FALSE,60,0,single,0.551,0.909,1,-3.711,1,0.0295,0.0101,0.000313,0.204,0.76,98.048,4
SUCCESS STORY,Kohmi Hirose,12/16/1993,0xYSgQHddr1lh6IfqWgn2W,0xYSgQHddr1lh6IfqWgn2W,269283,FALSE,60,0,album,0.667,0.802,1,-6.495,1,0.0349,0.149,1.84E-06,0.163,0.556,125.91,4
strobo,Vaundy,5/27/2020,7DZx9TAPMhQOHrHiCS4gds,7DZx9TAPMhQOHrHiCS4gds,242415,FALSE,61,0,album,0.634,0.655,0,-4.333,1,0.0229,0.375,1.41E-05,0.109,0.691,96.016,4
TIME,KANA-BOON,1/21/2015,1di1C0QI6Y92yZPYn6XYAZ,1di1C0QI6Y92yZPYn6XYAZ,240133,FALSE,74,0,album,0.436,0.934,2,-2.685,1,0.0507,1.03E-05,0.14,0.321,0.384,91.481,4
STRAY SHEEP,Kenshi Yonezu,8/5/2020,3ILWwi1JNj3NGuuf6DzYxN,3ILWwi1JNj3NGuuf6DzYxN,196386,FALSE,64,0,album,0.76,0.668,7,-6,1,0.0546,0.165,0,0.0917,0.913,114.075,4
CEREMONY,King Gnu,1/15/2020,4Rbe954EM88dRNqZEws0rT,4Rbe954EM88dRNqZEws0rT,203213,FALSE,61,0,album,0.707,0.88,10,-4.322,1,0.0486,0.378,0,0.0459,0.686,105.082,4
ウタの歌 ONE PIECE FILM RED,Ado,8/9/2022,17zp5n2rbiRJzQtCaZpXDD,17zp5n2rbiRJzQtCaZpXDD,287986,FALSE,60,0,album,0.368,0.327,9,-7.331,1,0.029,0.406,0,0.103,0.21,75.209,4
Loser,Shota Shimizu,6/14/2023,54GQKIuGKQ8SDh3qCfFhyU,54GQKIuGKQ8SDh3qCfFhyU,205186,FALSE,44,1,single,0.741,0.794,11,-6.495,1,0.0351,0.0111,9.10E-06,0.128,0.611,126.963,4
ニュートンの林檎,Sheena Ringo,11/13/2019,45HQhF0BfOqBd4LUS1E94M,45HQhF0BfOqBd4LUS1E94M,235320,FALSE,60,0,album,0.55,0.854,8,-2.385,1,0.0465,0.00109,0.00702,0.105,0.479,100.038,4
コントラスト,Motohiro Hata,9/26/2007,4IubwxgmXeZtDtYjTaT9gN,4IubwxgmXeZtDtYjTaT9gN,324053,FALSE,61,0,album,0.442,0.748,6,-5.448,1,0.0302,0.074,0,0.1,0.493,89.956,4
ラブレター,YOASOBI,8/9/2021,185Wm4Mx09dQG0fUktklDm,185Wm4Mx09dQG0fUktklDm,212400,FALSE,64,0,single,0.662,0.86,7,-3.534,1,0.0286,0.447,0,0.339,0.69,100.016,4
FUNFAIR,RIP SLYME,7/25/2007,6hQdLMHZXPGJV8oJdr2zsL,6hQdLMHZXPGJV8oJdr2zsL,289946,FALSE,61,0,album,0.656,0.878,1,-4.035,1,0.0471,0.0705,0.00104,0.0325,0.725,168.998,4
ユーモア,back number,1/17/2023,077Erf4RnkjumF791VOBnE,077Erf4RnkjumF791VOBnE,245333,FALSE,60,0,album,0.312,0.825,9,-3.372,1,0.0566,0.00229,0,0.104,0.543,196.069,4
JUICE UP!!,WANIMA,8/3/2016,6o62Uq8qFlpCKpk5jZiHuo,6o62Uq8qFlpCKpk5jZiHuo,117480,FALSE,60,0,single,0.534,0.959,2,-2.528,1,0.074,0.00188,0,0.415,0.807,119.998,4
MIC-AーHOLIC A.I.,AI,9/27/2006,0V2axJ946WH1vt9t5SGMLV,0V2axJ946WH1vt9t5SGMLV,288506,FALSE,61,0,album,0.586,0.632,0,-4.714,1,0.0268,0.427,0,0.109,0.391,125.94,4
Love Song,Uru,8/5/2021,2aAuO61alPO20xyePFHjdf,2aAuO61alPO20xyePFHjdf,286413,FALSE,61,0,single,0.575,0.583,9,-4.72,1,0.0309,0.569,0,0.0894,0.39,137.766,4
tamago,Aimyon,8/5/2015,2H3bOGOE50qEo5wAYoJiwL,2H3bOGOE50qEo5wAYoJiwL,266520,FALSE,60,0,album,0.422,0.918,7,-3.347,1,0.069,0.0028,0,0.0409,0.469,168.029,4
壱,Yuuri,1/12/2022,73R8pJOJ2pBFgZsyFA2Ewz,73R8pJOJ2pBFgZsyFA2Ewz,238240,FALSE,61,0,album,0.601,0.31,11,-7.554,1,0.0313,0.922,0,0.108,0.529,79.928,4
STAR BOX,Kome Kome Club,1991,3gWJIQefaaSuOU6RJlDLm9,3gWJIQefaaSuOU6RJlDLm9,278760,FALSE,60,0,album,0.652,0.771,0,-6.138,1,0.0327,0.129,0,0.0942,0.656,120.869,4
FLY,Shota Shimizu,6/28/2017,0DxfR2OYoEbSOmmUtWcRIE,0DxfR2OYoEbSOmmUtWcRIE,270866,FALSE,60,0,album,0.72,0.718,2,-4.996,1,0.0316,0.307,0.000178,0.0846,0.693,153.938,4
ハッピーエンド,back number,11/16/2016,4GqO80eGXA542oTvlYv4LS,4GqO80eGXA542oTvlYv4LS,314280,FALSE,62,0,single,0.378,0.654,6,-3.327,0,0.0359,0.0379,1.93E-06,0.141,0.334,77.907,4
沈丁花,DISH//,10/24/2021,79TdseXlAiANFOTstIwejv,79TdseXlAiANFOTstIwejv,231609,FALSE,60,0,single,0.555,0.834,8,-3.541,1,0.0299,0.0408,0,0.346,0.771,120.039,4
ハート,Aimyon,10/20/2021,6cvKfEw8rDcmXBslqSEC9G,6cvKfEw8rDcmXBslqSEC9G,271280,FALSE,60,0,single,0.661,0.448,6,-5.761,1,0.0522,0.543,0,0.0818,0.299,78.114,4
DIAMOND15,DREAMS COME TRUE,1/1/2004,6Spr8Ow0Cs2DQAr7dpdEBF,6Spr8Ow0Cs2DQAr7dpdEBF,230800,FALSE,60,0,album,0.515,0.702,7,-3.693,0,0.0273,0.221,3.30E-06,0.125,0.234,83.945,4
HeartY,HY,4/16/2008,22aZD7yaGYfhgCYazL4nbc,22aZD7yaGYfhgCYazL4nbc,352506,FALSE,60,0,album,0.378,0.426,8,-7.314,1,0.0308,0.675,0,0.207,0.184,152.03,4
不可幸力,Vaundy,1/22/2020,50yI44ARRBhru5AK3Arhsk,50yI44ARRBhru5AK3Arhsk,200243,FALSE,60,0,single,0.69,0.815,11,-5.227,0,0.0426,0.0157,2.85E-06,0.0636,0.613,94.032,4
人生×僕=,ONE OK ROCK,3/6/2013,1J6MFj60gFCvYqOtjoYkM0,1J6MFj60gFCvYqOtjoYkM0,292733,FALSE,60,0,album,0.36,0.983,0,-2.352,1,0.101,8.83E-05,0,0.111,0.279,182.058,4
WHITE,Superfly,5/27/2015,2ruHYPN3a77Ra8WvvPyfwb,2ruHYPN3a77Ra8WvvPyfwb,297931,FALSE,60,0,album,0.51,0.895,3,-3.321,1,0.0444,0.0435,1.34E-06,0.123,0.356,144.847,4
Sun Dance,Aimer,4/9/2019,0ZiO07cHvb675UDaKB1iix,0ZiO07cHvb675UDaKB1iix,235160,FALSE,62,0,album,0.675,0.5,10,-5.825,1,0.0258,0.3,0,0.312,0.773,93.917,4
EXPLORER,Noriyuki Makihara,8/11/2004,0lgZz4x4QuTo3nEl5uoVJl,0lgZz4x4QuTo3nEl5uoVJl,339906,FALSE,59,0,album,0.448,0.718,5,-5.727,1,0.0332,0.477,2.85E-05,0.109,0.727,165.941,4
栄光の扉,HIRAIDAI,7/18/2022,67O5aJpFGwY3fWTZR7dYF4,67O5aJpFGwY3fWTZR7dYF4,207898,FALSE,59,0,single,0.712,0.597,3,-5.562,1,0.0628,0.0471,0,0.0819,0.219,80.005,4
REBECCA SINGLES,REBECCA,1984,5lAW7Y56kL1r3dD6bAI49y,5lAW7Y56kL1r3dD6bAI49y,276000,FALSE,60,0,album,0.536,0.924,7,-8.98,1,0.0359,0.186,0.0498,0.253,0.94,157.046,4
CEREMONY,King Gnu,1/15/2020,6Sk8FdL95YNN8Xru87BWez,6Sk8FdL95YNN8Xru87BWez,151773,FALSE,60,0,album,0.615,0.953,11,-2.996,1,0.0545,0.0781,0.0194,0.198,0.766,119.957,4
盗作,ヨルシカ,7/29/2020,3FUqp10RhCmMjyyB9extmo,3FUqp10RhCmMjyyB9extmo,241226,FALSE,64,0,album,0.646,0.45,4,-6.628,1,0.0482,0.573,0,0.0768,0.413,90.01,4
アルデンテ,Macaroni Empitsu,4/18/2019,5tapE1gGyABsGFtgeOYchU,5tapE1gGyABsGFtgeOYchU,110924,FALSE,59,0,single,0.563,0.794,5,-3.474,1,0.0643,0.0268,0,0.128,0.524,117.803,4
塩、コショウ,GReeeeN,1/1/2009,4wBFubvNAwVox8q4SYXHqU,4wBFubvNAwVox8q4SYXHqU,336840,FALSE,60,0,album,0.516,0.428,2,-5.53,1,0.0242,0.258,0,0.213,0.368,84.005,4
カナタハルカ,RADWIMPS,10/28/2022,5r2G8PqwY3GcTJi0FYiCfd,5r2G8PqwY3GcTJi0FYiCfd,355706,FALSE,60,0,single,0.474,0.535,0,-6.566,1,0.0354,0.626,0,0.413,0.324,79.95,4
さくら,サザンオールスターズ,10/21/1998,1TZ4LiInoM2sdTCJEwtZCM,1TZ4LiInoM2sdTCJEwtZCM,321506,FALSE,60,0,album,0.494,0.868,2,-4.246,1,0.0321,0.0412,0,0.317,0.83,134.127,4
弐,Yuuri,3/29/2023,7bPb3FOpEqv8q146tNeq8r,7bPb3FOpEqv8q146tNeq8r,201640,FALSE,60,0,album,0.709,0.674,5,-4.794,1,0.0448,0.158,0,0.109,0.824,111.985,4
残響リファレンス,ONE OK ROCK,10/5/2011,0a5rZP8sYdlvBRVmcNovyC,0a5rZP8sYdlvBRVmcNovyC,254746,FALSE,60,0,album,0.452,0.909,8,-3.791,1,0.0416,0.000226,1.71E-06,0.235,0.849,170.092,4
青春のエキサイトメント,Aimyon,9/12/2017,5xJgF12zKoxMqayN8YldLB,5xJgF12zKoxMqayN8YldLB,287866,FALSE,60,0,album,0.365,0.748,9,-5.066,1,0.0387,0.015,0,0.106,0.509,197.951,4
あてもなく,Aimer,4/21/2023,0xO5jkEJFwOJubHFVPJZCQ,0xO5jkEJFwOJubHFVPJZCQ,234586,FALSE,63,0,single,0.418,0.815,5,-3.494,1,0.0798,0.119,0,0.0839,0.448,83.077,4
レインボーロード,ayaka,4/15/2015,3JrxNi0sQ1Lnx8eGonp3Ma,3JrxNi0sQ1Lnx8eGonp3Ma,224720,FALSE,60,0,album,0.643,0.569,2,-4.401,1,0.0232,0.121,0,0.0752,0.62,91.966,4
LOVE GOES ON …,DREAMS COME TRUE,1989,00ReSyZX36w9I0WWCgycGJ,00ReSyZX36w9I0WWCgycGJ,440040,FALSE,59,0,album,0.442,0.366,6,-11.765,1,0.0255,0.314,0,0.253,0.223,147.833,4
ベルベットの詩,back number,8/26/2022,2N4lCwOeFRX7qrbMPRcZ7d,2N4lCwOeFRX7qrbMPRcZ7d,254160,FALSE,60,0,single,0.495,0.71,10,-3.965,1,0.0606,0.00947,0,0.0577,0.609,147.955,4
ENTERTAINMENT,SEKAI NO OWARI,7/18/2012,0GTz1mytQUBlGaSF7s4Rdz,0GTz1mytQUBlGaSF7s4Rdz,326640,FALSE,61,0,album,0.34,0.817,10,-5.226,1,0.0497,0.169,0,0.1,0.396,96.907,4
会いたいな,手がクリームパン,12/29/2021,2b5CS01QECfqKE25e0vF0V,2b5CS01QECfqKE25e0vF0V,165205,FALSE,60,0,single,0.549,0.283,4,-8.183,1,0.0485,0.953,0,0.133,0.467,145.767,4
あいつら全員同窓会,ZUTOMAYO,6/18/2021,2VIK6jaaKghS4QPHr6sAkv,2VIK6jaaKghS4QPHr6sAkv,254506,FALSE,63,0,single,0.724,0.913,2,-2.836,0,0.118,0.453,0,0.052,0.913,130.968,4
紙一重,Uru,4/15/2023,4WqWAyxI9uf6CVxUBwglrb,4WqWAyxI9uf6CVxUBwglrb,249477,FALSE,66,0,single,0.558,0.435,10,-6.162,1,0.028,0.448,0,0.17,0.232,136.002,4
LOVE ALL SERVE ALL,Fujii Kaze,3/23/2022,7uSLJCDetmdm3tQcoYLyty,7uSLJCDetmdm3tQcoYLyty,277026,FALSE,60,0,album,0.564,0.564,9,-6.752,1,0.0792,0.126,3.01E-06,0.0787,0.714,172.025,4
負け犬にアンコールはいらない,ヨルシカ,5/9/2018,1fooGB6yJLKiOk8jW3thn6,1fooGB6yJLKiOk8jW3thn6,234283,FALSE,61,0,album,0.589,0.924,0,-3.531,0,0.0556,0.3,2.47E-06,0.0931,0.706,95.022,4
アイワナムチュー,MAISONdes,1/6/2023,21zl36W7QoaVy5MMxAvfcv,21zl36W7QoaVy5MMxAvfcv,205733,FALSE,63,0,single,0.576,0.976,1,-2.801,1,0.0624,0.0391,0,0.258,0.928,158.104,4
幻燈,ヨルシカ,4/5/2023,7HIfg6iQgXkVEUMHAAXW2d,7HIfg6iQgXkVEUMHAAXW2d,247666,FALSE,62,0,album,0.699,0.406,1,-7.402,1,0.0502,0.614,3.02E-05,0.106,0.664,169.99,4
ROAD OF MAJOR,Road Of Major,8/22/2005,369Hij6w8bRwahCIlhYW5A,369Hij6w8bRwahCIlhYW5A,188133,FALSE,59,0,album,0.394,0.937,11,-4.662,1,0.0983,0.0151,0,0.378,0.755,205.01,4
